trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
130,False,"{'a': 0.75, 'e': 0.022999999999999854}",20,0,29.83960107646256,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
131,False,"{'a': 0.75, 'e': 0.022999999999999854}",35,18,26.36351901788577,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
132,False,"{'a': 0.75, 'e': 0.021999999999999853}",25,0,35.52931872076697,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
133,False,"{'a': 0.75, 'e': 0.021999999999999853}",20,0,31.344354855903923,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
134,False,"{'a': 0.75, 'e': 0.01999999999999985}",30,4,40.25846916070303,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.75, 'e': 0.01999999999999985}",20,0,19.8683649671459,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
136,False,"{'a': 0.75, 'e': 0.01899999999999985}",35,3,49.01866313264553,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.75, 'e': 0.01899999999999985}",25,0,28.3696661941967,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
138,False,"{'a': 0.75, 'e': 0.01799999999999985}",20,0,30.29675511546458,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.75, 'e': 0.01799999999999985}",25,0,39.90083408735601,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
140,False,"{'a': 0.75, 'e': 0.01799999999999985}",20,16,11.046006530463602,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.75, 'e': 0.01699999999999985}",25,18,12.518262270754711,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.75, 'e': 0.01699999999999985}",25,0,37.49875337439335,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
143,False,"{'a': 0.75, 'e': 0.01699999999999985}",30,8,35.663451392893236,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
144,False,"{'a': 0.75, 'e': 0.01699999999999985}",20,0,29.514190116941123,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
145,False,"{'a': 0.75, 'e': 0.015999999999999848}",20,0,30.271427642099525,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
146,False,"{'a': 0.75, 'e': 0.015999999999999848}",25,17,16.968172688394176,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.75, 'e': 0.015999999999999848}",20,0,25.239843895962533,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
148,False,"{'a': 0.75, 'e': 0.014999999999999847}",20,0,32.015305184228296,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
149,False,"{'a': 0.75, 'e': 0.014999999999999847}",20,5,26.17225939722311,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.75, 'e': 0.014999999999999847}",20,0,28.494818846444076,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.75, 'e': 0.014999999999999847}",20,12,13.862153317434625,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.75, 'e': 0.014999999999999847}",20,0,23.874377590467162,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
153,False,"{'a': 0.75, 'e': 0.014999999999999847}",20,10,17.90615993081178,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.75, 'e': 0.014999999999999847}",25,7,34.65797083600934,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.75, 'e': 0.014999999999999847}",20,0,30.802992506946353,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
156,False,"{'a': 0.75, 'e': 0.014999999999999847}",20,3,18.51405912081217,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
